indice_tiempo,tipo_cambio_real_zona_euro
2012-02-06,104.31017026798209
2012-02-07,105.41342482692184
2012-02-08,105.54718895892277
2012-02-09,105.81628194644873
2012-02-10,104.92953884729805
2012-02-11,104.89470244118714
2012-02-12,104.85987760069635
2012-02-13,104.99224701147293
2012-02-14,104.2347077770095
2012-02-15,103.86630592140129
2012-02-16,104.22154531848108
2012-02-17,104.6005559246214
2012-02-18,104.56582874021132
2012-02-19,104.53111308515993
2012-02-20,104.49640895563968
2012-02-21,104.46171634782394
2012-02-22,105.181279057474
2012-02-23,105.70193315247579
2012-02-24,106.87357999407058
2012-02-25,106.83809817001894
2012-02-26,106.80262812586498
2012-02-27,106.7671698576978
2012-02-28,106.66109516648797
2012-02-29,105.87337311913707
2012-03-01,105.18863300348757
2012-03-02,104.02606960377862
2012-03-03,103.95732015906368
2012-03-04,103.88861614994164
2012-03-05,103.97716523497705
2012-03-06,103.02100194911856
2012-03-07,103.22798357507078
2012-03-08,104.14172913869592
2012-03-09,103.02214022602293
2012-03-10,102.95405426487049
2012-03-11,102.88601330082346
2012-03-12,103.17965823861314
2012-03-13,102.93954207896799
2012-03-14,102.23568559101228
2012-03-15,102.7015172636656
2012-03-16,103.36385341891413
2012-03-17,103.29554162406104
2012-03-18,103.22727497556384
2012-03-19,103.80223005298001
2012-03-20,103.6793013944603
2012-03-21,103.41536135851078
2012-03-22,103.18245646396907
2012-03-23,103.84269805098582
2012-03-24,103.77406979408926
2012-03-25,103.70548689269415
2012-03-26,104.23974641513651
2012-03-27,104.25718843115351
2012-03-28,103.969963025533
2012-03-29,103.71473221476364
2012-03-30,104.11528870936009
2012-03-31,104.04648030092585
2012-04-01,103.994019205204
2012-04-02,103.9415845608004
2012-04-03,103.81998387733198
2012-04-04,102.55942472078421
2012-04-05,102.50771341078224
2012-04-06,102.45602817405032
2012-04-07,102.40436899744222
2012-04-08,102.35273586781807
2012-04-09,102.08342647859743
2012-04-10,101.83759379459292
2012-04-11,101.9877946920133
2012-04-12,102.73765831137976
2012-04-13,101.73660839894704
2012-04-14,101.68531195973831
2012-04-15,101.6340413846185
2012-04-16,102.118840246632
2012-04-17,102.04379536476195
2012-04-18,101.91395876754228
2012-04-19,102.02546074565666
2012-04-20,102.72777363403549
2012-04-21,102.6759774411194
2012-04-22,102.62420736427208
2012-04-23,101.95924013893752
2012-04-24,102.48174172409122
2012-04-25,102.47642812043918
2012-04-26,102.75865681289145
2012-04-27,102.97856204644948
2012-04-28,102.92663940394202
2012-04-29,102.87474294126032
2012-04-30,102.82287264520426
2012-05-01,102.75556024742916
2012-05-02,102.10601180007059
2012-05-03,101.98441471942877
2012-05-04,101.436937143915
2012-05-05,101.37053204078512
2012-05-06,101.30417040937118
2012-05-07,101.25752956121912
2012-05-08,101.00479629581444
2012-05-09,100.47272558351163
2012-05-10,100.31465319857976
2012-05-11,100.01619146090631
2012-05-12,99.95071644070538
2012-05-13,99.88528428334699
2012-05-14,99.29994313910677
2012-05-15,98.4018029091428
2012-05-16,98.39398513458376
2012-05-17,98.29438058601778
2012-05-18,98.37563397422024
2012-05-19,98.3112329354718
2012-05-20,98.24687405649021
2012-05-21,98.794035530429
2012-05-22,98.3240691660618
2012-05-23,97.14561638686777
2012-05-24,96.79474243265722
2012-05-25,96.73137631539605
2012-05-26,96.66805168039642
2012-05-27,96.60476850050208
2012-05-28,96.66647600278542
2012-05-29,96.10103685292286
2012-05-30,95.33614713162693
2012-05-31,95.11990729582605
2012-06-01,95.32921513568256
2012-06-02,95.28473174717459
2012-06-03,95.24026911591145
2012-06-04,95.889649389149
2012-06-05,95.73590336375878
2012-06-06,96.8342901376205
2012-06-07,96.79987263684087
2012-06-08,96.15203376270617
2012-06-09,96.10716642306
2012-06-10,96.06232001982141
2012-06-11,96.04931101623207
2012-06-12,96.01985355762493
2012-06-13,96.75514933936864
2012-06-14,96.74387470153455
2012-06-15,97.09657506891372
2012-06-16,97.37640794868713
2012-06-17,97.33096928038252
2012-06-18,96.54800567260963
2012-06-19,97.68061816804001
2012-06-20,97.63503754638607
2012-06-21,96.49984269911936
2012-06-22,96.51735392241072
2012-06-23,96.4723161137371
2012-06-24,96.42729932101679
2012-06-25,95.94147435162706
2012-06-26,95.8759878378037
2012-06-27,95.68362795221628
2012-06-28,95.40690240700049
2012-06-29,97.25991483313557
2012-06-30,97.21453052391183
2012-07-01,97.14512911695627
2012-07-02,96.41969285015976
2012-07-03,96.55766120641258
2012-07-04,95.98769640587858
2012-07-05,94.83415039306624
2012-07-06,94.05141024554615
2012-07-07,93.98426698864807
2012-07-08,93.91717166528906
2012-07-09,93.8501242412494
2012-07-10,93.68466042963932
2012-07-11,93.6796665401884
2012-07-12,93.22652413878252
2012-07-13,93.51671442517073
2012-07-14,93.44995288736372
2012-07-15,93.38323901058666
2012-07-16,93.63684847339466
2012-07-17,93.6042398565436
2012-07-18,93.5943725821618
2012-07-19,93.60438646357912
2012-07-20,92.79530505153923
2012-07-21,92.7290585275398
2012-07-22,92.66285929690224
2012-07-23,92.46412620504499
2012-07-24,91.93525557055452
2012-07-25,92.50995319606787
2012-07-26,93.53019755075657
2012-07-27,93.85276359329416
2012-07-28,93.78576215014635
2012-07-29,93.71880853929683
2012-07-30,93.15759710928356
2012-07-31,93.61114436380718
2012-08-01,93.54881985805773
2012-08-02,92.46001932736885
2012-08-03,94.03722442689829
2012-08-04,93.9871104484042
2012-08-05,93.93702317647076
2012-08-06,94.16100251539908
2012-08-07,94.34701037794248
2012-08-08,93.82652395360051
2012-08-09,93.3311696884003
2012-08-10,93.37005892730491
2012-08-11,93.32030049224272
2012-08-12,93.27056857426625
2012-08-13,93.59024410866442
2012-08-14,93.53793093103269
2012-08-15,93.17976781964985
2012-08-16,93.82036158992292
2012-08-17,93.49254869671229
2012-08-18,93.4427249848439
2012-08-19,93.3929278248484
2012-08-20,93.34315720257574
2012-08-21,94.53100529120579
2012-08-22,94.54568241707136
2012-08-23,95.0833255709231
2012-08-24,94.9775962937468
2012-08-25,94.92698117566887
2012-08-26,94.87639303121716
2012-08-27,94.72614688334049
2012-08-28,95.09939940559904
2012-08-29,94.76133790036928
2012-08-30,94.55816123357941
2012-08-31,95.139612651607
2012-09-01,95.1141709255582
2012-09-02,95.0887360029996
2012-09-03,95.37022715543048
2012-09-04,95.21024099833751
2012-09-05,95.526740414724
2012-09-06,95.85859212083612
2012-09-07,97.13334359332586
2012-09-08,97.10736871441864
2012-09-09,97.08140078157452
2012-09-10,96.97198875967129
2012-09-11,97.51673093490395
2012-09-12,97.80729529372387
2012-09-13,98.33545662975115
2012-09-14,99.56721300834721
2012-09-15,99.54058727710657
2012-09-16,99.51396866597644
2012-09-17,99.52847664041329
2012-09-18,99.0263770716374
2012-09-19,99.20617900445784
2012-09-20,98.3969773777905
2012-09-21,98.871198211042
2012-09-22,98.8447586043535
2012-09-23,98.81832606800316
2012-09-24,98.7919006001002
2012-09-25,98.4182133250098
2012-09-26,97.75157788555876
2012-09-27,98.22325679778528
2012-09-28,97.86794816244623
2012-09-29,97.8417768395166
2012-09-30,97.81561251518208
2012-10-01,98.06176763195324
2012-10-02,98.309798707472
2012-10-03,98.14337336898399
2012-10-04,99.02656078600887
2012-10-05,99.14925794497992
2012-10-06,99.10989183020928
2012-10-07,99.0705413453185
2012-10-08,99.031206484102
2012-10-09,97.82146504067477
2012-10-10,98.06742348905705
2012-10-11,98.39112450973879
2012-10-12,98.55915948554924
2012-10-13,98.52002766283644
2012-10-14,98.48091137698052
2012-10-15,98.479550562423
2012-10-16,99.30006455628195
2012-10-17,99.87515843895616
2012-10-18,99.58673314991749
2012-10-19,99.13825645235731
2012-10-20,99.09889470560749
2012-10-21,99.05954858700329
2012-10-22,99.29406414839177
2012-10-23,98.70490385208812
2012-10-24,98.68596810329693
2012-10-25,98.65371089553614
2012-10-26,98.44703037669797
2012-10-27,98.40794307360599
2012-10-28,98.36887128969488
2012-10-29,98.21248556198351
2012-10-30,98.78499093680128
2012-10-31,98.86132661177729
2012-11-01,98.5907627067086
2012-11-02,97.73732729416409
2012-11-03,97.66670609438644
2012-11-04,97.59613592274715
2012-11-05,97.14322864222
2012-11-06,97.07303671507287
2012-11-07,96.85869278195344
2012-11-08,96.68011183935488
2012-11-09,96.57733427158888
2012-11-10,96.50755123775309
2012-11-11,96.4378186264295
2012-11-12,96.4410477789407
2012-11-13,96.3007699731785
2012-11-14,96.59205085503405
2012-11-15,96.87575760944756
2012-11-16,96.532344221071
2012-11-17,96.4625936952998
2012-11-18,96.39289356855171
2012-11-19,97.02992279318322
2012-11-20,97.03047528421295
2012-11-21,97.30879149898254
2012-11-22,97.63031640619276
2012-11-23,98.3755623867984
2012-11-24,98.304480023111
2012-11-25,98.23344902078112
2012-11-26,98.162469342697
2012-11-27,97.88081139874296
2012-11-28,97.94688261931348
2012-11-29,98.14602796037457
2012-11-30,98.43678679432644
2012-12-01,98.39832210910512
2012-12-02,98.35987245415913
2012-12-03,98.81140631376672
2012-12-04,99.15499850963491
2012-12-05,99.13744716058572
2012-12-06,98.23298325985394
2012-12-07,98.20458608920185
2012-12-08,98.16621213761093
2012-12-09,98.12785318084069
2012-12-10,98.06676665521
2012-12-11,98.62227996191305
2012-12-12,99.32493845886118
2012-12-13,99.182698501481
2012-12-14,99.9693017015956
2012-12-15,99.93023817822213
2012-12-16,99.89118991912312
2012-12-17,99.90665833304057
2012-12-18,100.50924465930115
2012-12-19,100.72789623872886
2012-12-20,100.71754066668329
2012-12-21,100.24800748182123
2012-12-22,100.20883505271796
2012-12-23,100.16967793044464
2012-12-24,100.13053610902
2012-12-25,100.09140958246523
2012-12-26,100.56500622382102
2012-12-27,100.48823732213677
2012-12-28,100.56829475000872
2012-12-29,100.52899716699345
2012-12-30,100.48971493971266
2012-12-31,100.36493681936777
2013-01-01,100.26771210028951
2013-01-02,100.07758242427195
2013-01-03,99.58829688858823
2013-01-04,98.99369407789169
2013-01-05,98.8977976981175
2013-01-06,98.80199421431759
2013-01-07,99.26836819952423
2013-01-08,98.88210835908464
2013-01-09,98.858873783253
2013-01-10,100.24482295513852
2013-01-11,100.9947380618754
2013-01-12,100.89690324677343
2013-01-13,100.79916320543128
2013-01-14,100.90755712390651
2013-01-15,100.5654778441717
2013-01-16,100.05609327610935
2013-01-17,100.58674468840654
2013-01-18,100.2012004819757
2013-01-19,100.10413437625307
2013-01-20,100.00716229963214
2013-01-21,100.01399337457785
2013-01-22,99.82192962013659
2013-01-23,99.88106803446249
2013-01-24,100.24399931962269
2013-01-25,100.8016129896269
2013-01-26,100.70396525710069
2013-01-27,100.60641211710517
2013-01-28,100.6528577352742
2013-01-29,100.84348508973184
2013-01-30,101.45162555895573
2013-01-31,101.35334815145089
2013-02-01,102.18451028954507
2013-02-02,102.13277083869455
2013-02-03,102.08105758526631
2013-02-04,100.96631487709585
2013-02-05,101.3158304734365
2013-02-06,100.84062756880225
2013-02-07,100.07011559755794
2013-02-08,99.69606975017444
2013-02-09,99.64559028037792
2013-02-10,99.59513637003302
2013-02-11,99.54470800619812
2013-02-12,99.49430517593822
2013-02-13,100.35642949468664
2013-02-14,99.43346960363256
2013-02-15,99.63405117587894
2013-02-16,99.58360310817035
2013-02-17,99.53318058401344
2013-02-18,99.70117420769316
2013-02-19,99.92678891299074
2013-02-20,99.87619262233021
2013-02-21,98.54640651660229
2013-02-22,98.43400285521999
2013-02-23,98.38416241229652
2013-02-24,98.3343472052639
2013-02-25,98.36271591495968
2013-02-26,97.36162324761793
2013-02-27,97.70151009242457
2013-02-28,97.6414054362589
2013-03-01,97.30770091885712
2013-03-02,97.28188862506892
2013-03-03,97.25608317836989
2013-03-04,97.12493293686178
2013-03-05,97.30621216778148
2013-03-06,97.0808109093385
2013-03-07,97.93061248641196
2013-03-08,97.07610321387436
2013-03-09,97.05035235477159
2013-03-10,97.02460832646165
2013-03-11,97.534680912992
2013-03-12,97.52151816770916
2013-03-13,97.12219635967108
2013-03-14,97.46177025322191
2013-03-15,97.9901491155643
2013-03-16,97.96415579239006
2013-03-17,97.93816936432579
2013-03-18,97.20141349071184
2013-03-19,96.53814164340612
2013-03-20,97.19825868646109
2013-03-21,96.88968844430609
2013-03-22,97.52287870438863
2013-03-23,97.49700933153922
2013-03-24,97.47114682092005
2013-03-25,96.77039325242716
2013-03-26,96.66993752848276
2013-03-27,96.07274699573802
2013-03-28,96.04726229157707
2013-03-29,96.02178434760744
2013-03-30,95.99631316203586
2013-03-31,95.97084873306952
2013-04-01,95.91060596213829
2013-04-02,95.85040100676777
2013-04-03,96.51074521276449
2013-04-04,97.20152381962481
2013-04-05,97.72614170754551
2013-04-06,97.66479710502712
2013-04-07,97.60349100971057
2013-04-08,97.51574470375992
2013-04-09,98.09249568611187
2013-04-10,97.85587665145643
2013-04-11,98.30860414993307
2013-04-12,98.14409864512831
2013-04-13,98.08249168289987
2013-04-14,98.02092339256151
2013-04-15,97.85174903484648
2013-04-16,98.7531896821538
2013-04-17,97.5354030648685
2013-04-18,97.72545671583003
2013-04-19,97.89351775675405
2013-04-20,97.83206808902969
2013-04-21,97.77065699445858
2013-04-22,97.54924175419296
2013-04-23,97.2458029336684
2013-04-24,97.33834442652494
2013-04-25,97.262064849017
2013-04-26,97.35474976566157
2013-04-27,97.29363829309857
2013-04-28,97.23256518139713
2013-04-29,97.7239434838851
2013-04-30,98.24262477016606
2013-05-01,98.19232440875679
2013-05-02,97.5834152549484
2013-05-03,97.93013098462349
2013-05-04,97.87999062046984
2013-05-05,97.82987592825285
2013-05-06,97.7621764663947
2013-05-07,97.79449153851108
2013-05-08,98.41004993440077
2013-05-09,98.04279019424965
2013-05-10,97.19157523455276
2013-05-11,97.14181301197705
2013-05-12,97.09207626772894
2013-05-13,97.10164291195231
2013-05-14,96.85704581623159
2013-05-15,96.23219762250902
2013-05-16,96.42951258532614
2013-05-17,95.90481820975802
2013-05-18,95.8557148085803
2013-05-19,95.8066365484127
2013-05-20,96.24357593565875
2013-05-21,96.42870371274643
2013-05-22,96.05905201234852
2013-05-23,96.8674062704332
2013-05-24,96.75317680878644
2013-05-25,96.70363904681842
2013-05-26,96.65412664825392
2013-05-27,96.73788205183092
2013-05-28,96.21717589991415
2013-05-29,96.79376914278136
2013-05-30,97.70833838128914
2013-05-31,97.08838643470884
2013-06-01,97.02422449222507
2013-06-02,96.96010495187627
2013-06-03,97.85573043933952
2013-06-04,97.69350529324332
2013-06-05,97.8078405119977
2013-06-06,99.10256866333526
2013-06-07,98.83897904879251
2013-06-08,98.77366020766472
2013-06-09,98.7083845332212
2013-06-10,99.01997923726304
2013-06-11,99.29430519935852
2013-06-12,99.63983615397429
2013-06-13,99.83980134986759
2013-06-14,99.77014280713064
2013-06-15,99.70420859605284
2013-06-16,99.63831795833349
2013-06-17,99.71820433067104
2013-06-18,100.27292512070377
2013-06-19,100.18460571521484
2013-06-20,100.11839760170393
2013-06-21,100.05223324256292
2013-06-22,99.98611260887623
2013-06-23,99.92003567174736
2013-06-24,98.15980131419614
2013-06-25,97.82589421035715
2013-06-26,97.27882188552456
2013-06-27,97.55082110309608
2013-06-28,97.54338441506556
2013-06-29,97.47892178209429
2013-06-30,97.41450174997264
2013-07-01,97.71227922168524
2013-07-02,97.23079539629515
2013-07-03,97.26541280047412
2013-07-04,96.58512594034315
2013-07-05,95.89359517792576
2013-07-06,95.80505978340766
2013-07-07,95.71660613070006
2013-07-08,95.90036622667598
2013-07-09,95.81182458067181
2013-07-10,95.75226879208677
2013-07-11,97.23788973444859
2013-07-12,97.363065112839
2013-07-13,97.273173005183
2013-07-14,97.18336389194596
2013-07-15,97.1249980046828
2013-07-16,97.7823505934957
2013-07-17,97.7075516474762
2013-07-18,97.61063318552523
2013-07-19,97.94398743261421
2013-07-20,97.85355897853516
2013-07-21,97.76321401406601
2013-07-22,98.06392038064352
2013-07-23,98.19188554422465
2013-07-24,97.88473267738165
2013-07-25,98.534493499303
2013-07-26,98.75882139761242
2013-07-27,98.66764063420106
2013-07-28,98.57654405498207
2013-07-29,98.52899903909172
2013-07-30,98.51577807567104
2013-07-31,98.94972078993631
2013-08-01,98.29216987379898
2013-08-02,98.81052336356
2013-08-03,98.75161493791019
2013-08-04,98.692741632028
2013-08-05,98.54800644710168
2013-08-06,98.9561737230942
2013-08-07,99.17828950331457
2013-08-08,99.63334032762829
2013-08-09,99.3196706743992
2013-08-10,99.26045870753252
2013-08-11,99.20128204139723
2013-08-12,99.00849745996521
2013-08-13,98.77753024428593
2013-08-14,98.78785337540673
2013-08-15,99.58086762426407
2013-08-16,99.61595448133949
2013-08-17,99.55656587728865
2013-08-18,99.497212679276
2013-08-19,99.43789486619335
2013-08-20,100.14380023205523
2013-08-21,99.88360535118356
2013-08-22,99.93027209217917
2013-08-23,100.24329190618113
2013-08-24,100.18352929884807
2013-08-25,100.123802320525
2013-08-26,100.064217283987
2013-08-27,100.3872950843498
2013-08-28,99.98683992127695
2013-08-29,99.48334947934198
2013-08-30,99.36150537728182
2013-08-31,99.30226846958492
2013-09-01,99.25207219662985
2013-09-02,99.20190129737324
2013-09-03,99.180310613136
2013-09-04,99.61825949127108
2013-09-05,98.80737777654936
2013-09-06,99.14610333793868
2013-09-07,99.09598600484766
2013-09-08,99.04589400555193
2013-09-09,99.84555110019699
2013-09-10,99.9651711147606
2013-09-11,100.38872947436329
2013-09-12,100.22249177711754
2013-09-13,100.31215987999269
2013-09-14,100.26145311734116
2013-09-15,100.21077198643536
2013-09-16,100.55383441370616
2013-09-17,100.7915063192292
2013-09-18,101.54795912546156
2013-09-19,102.24744437508079
2013-09-20,102.3019170221848
2013-09-21,102.25020445781124
2013-09-22,102.1985180336059
2013-09-23,102.08225367275028
2013-09-24,101.85687755469343
2013-09-25,102.13011207332814
2013-09-26,101.96802023855864
2013-09-27,102.3400905937854
2013-09-28,102.28835873306495
2013-09-29,102.2366530222668
2013-09-30,102.29841428193943
2013-10-01,102.31257252750986
2013-10-02,102.67948586312521
2013-10-03,103.02395088399678
2013-10-04,102.41759969155274
2013-10-05,102.32328030388369
2013-10-06,102.22904777772007
2013-10-07,102.50194407679369
2013-10-08,102.37987123850564
2013-10-09,101.80566769371711
2013-10-10,101.9825601160892
2013-10-11,102.06165435826357
2013-10-12,101.96766277114813
2013-10-13,101.87375774365692
2013-10-14,101.77993919607462
2013-10-15,101.43007533870107
2013-10-16,101.7493321450308
2013-10-17,102.75444263751491
2013-10-18,102.81014594814987
2013-10-19,102.71546505305763
2013-10-20,102.62087135239365
2013-10-21,102.6964979558113
2013-10-22,103.41434011091324
2013-10-23,103.3142467801207
2013-10-24,103.45961052570549
2013-10-25,103.61604780362379
2013-10-26,103.5206247297482
2013-10-27,103.42528953379528
2013-10-28,103.36041810054807
2013-10-29,102.94824135054311
2013-10-30,103.09528260237049
2013-10-31,101.97010257243835
2013-11-01,101.43281064535824
2013-11-02,101.34281334374724
2013-11-03,101.25289589316515
2013-11-04,101.48793619139424
2013-11-05,101.28676769588093
2013-11-06,101.19689997237481
2013-11-07,100.4482675870798
2013-11-08,100.40385743595448
2013-11-09,100.3147730836322
2013-11-10,100.2257677723152
2013-11-11,100.56557857235384
2013-11-12,100.81932478954698
2013-11-13,100.82917293145461
2013-11-14,101.11453821341284
2013-11-15,101.17106364034076
2013-11-16,101.08129857644457
2013-11-17,100.99161315752212
2013-11-18,101.26335880280328
2013-11-19,101.95913599223779
2013-11-20,101.24083969597885
2013-11-21,101.534474693907
2013-11-22,102.43474656468292
2013-11-23,102.34386028515092
2013-11-24,102.25305464540266
2013-11-25,102.16232957388964
2013-11-26,102.41829453033192
2013-11-27,102.69276018617838
2013-11-28,103.0674052255309
2013-11-29,103.15218888734164
2013-11-30,103.06066604975031
2013-12-01,102.98184923106145
2013-12-02,102.91454996648649
2013-12-03,103.5596523588752
2013-12-04,103.76812266138135
2013-12-05,104.68578529394131
2013-12-06,105.11246131070992
2013-12-07,105.03207535821602
2013-12-08,104.95175088179523
2013-12-09,105.19607382237335
2013-12-10,105.72881350673092
2013-12-11,106.12092385580513
2013-12-12,105.66771569320588
2013-12-13,105.51517872412123
2013-12-14,105.43448478889664
2013-12-15,105.35385256527849
2013-12-16,105.93966829831858
2013-12-17,106.18993602046021
2013-12-18,106.90287860153099
2013-12-19,106.41512325034395
2013-12-20,106.88412440445957
2013-12-21,106.80238355242744
2013-12-22,106.7207052126433
2013-12-23,107.0688255655476
2013-12-24,106.98694346119798
2013-12-25,106.90512397712062
2013-12-26,107.29237898268437
2013-12-27,108.13674303783644
2013-12-28,108.05404423143145
2013-12-29,107.97140866988093
2013-12-30,108.64724255743305
2013-12-31,108.34910660153862
2014-01-01,108.1567735504346
2014-01-02,107.55453176259769
2014-01-03,106.99284139702354
2014-01-04,106.80291588422855
2014-01-05,106.6133275126847
2014-01-06,107.3725859443038
2014-01-07,107.14428101457784
2014-01-08,106.5962781679639
2014-01-09,106.8476115616324
2014-01-10,107.9171599896738
2014-01-11,107.72559369717432
2014-01-12,107.53436745851259
2014-01-13,107.74813644390166
2014-01-14,108.01890800070903
2014-01-15,107.852119392838
2014-01-16,107.96349377844372
2014-01-17,107.61274892750471
2014-01-18,107.42172300225151
2014-01-19,107.2310361716175
2014-01-20,107.74382837117422
2014-01-21,108.41007282198795
2014-01-22,112.22569197602522
2014-01-23,122.71013999482405
2014-01-24,126.53614946086945
2014-01-25,126.31153216162157
2014-01-26,126.08731358583198
2014-01-27,125.94714754698816
2014-01-28,125.58568068067535
2014-01-29,125.30284432925457
2014-01-30,124.21006399391048
2014-01-31,123.4915912491147
2014-02-01,123.25766863478806
2014-02-02,123.02418912584969
2014-02-03,122.83262899518637
2014-02-04,122.63341107232807
2014-02-05,120.88771638508268
2014-02-06,120.97583920818529
2014-02-07,120.2750677578096
2014-02-08,120.04723800840205
2014-02-09,119.8198398230392
2014-02-10,119.50677771051191
2014-02-11,119.17152977314386
2014-02-12,118.3296408816535
2014-02-13,118.64646687506935
2014-02-14,118.17491666687306
2014-02-15,117.95106510601015
2014-02-16,117.72763757355128
2014-02-17,117.54953382643484
2014-02-18,117.90865205880176
2014-02-19,117.83281018620659
2014-02-20,117.70051412185757
2014-02-21,118.21465494492708
2014-02-22,117.99072811025978
2014-02-23,117.76722544658304
2014-02-24,117.70255309161314
2014-02-25,117.81748688279184
2014-02-26,117.07994418511065
2014-02-27,117.14060171695469
2014-02-28,117.7095448570726
2014-03-01,117.60248002111723
2014-03-02,117.49551256791115
2014-03-03,117.38864240887823
2014-03-04,117.2818694555226
2014-03-05,116.6360772932893
2014-03-06,117.44773203727064
2014-03-07,117.34403559932751
2014-03-08,117.23730321889877
2014-03-09,117.13066791882835
2014-03-10,116.99882323437365
2014-03-11,116.94188906448228
2014-03-12,117.26839661339257
2014-03-13,116.95198136475634
2014-03-14,117.40540014500999
2014-03-15,117.29861194935377
2014-03-16,117.19192088482372
2014-03-17,117.54214912058175
2014-03-18,117.96055798142643
2014-03-19,117.52111320319469
2014-03-20,116.63460673760001
2014-03-21,116.81262445509584
2014-03-22,116.70637542924163
2014-03-23,116.600223044102
2014-03-24,116.49416721177565
2014-03-25,117.09482050428775
2014-03-26,116.6422442610952
2014-03-27,116.14976948571376
2014-03-28,116.15520744234043
2014-03-29,116.04955638196738
2014-03-30,115.94400141841862
2014-03-31,116.00934510498026
2014-04-01,116.06767416870251
2014-04-02,115.97448274792058
2014-04-03,115.22244670828951
2014-04-04,114.97047418334593
2014-04-05,114.87816371090945
2014-04-06,114.78592735509615
2014-04-07,115.05978627501592
2014-04-08,115.42758014521108
2014-04-09,115.50438097235052
2014-04-10,115.9628915234151
2014-04-11,115.9615854163668
2014-04-12,115.86847917487042
2014-04-13,115.77544768892493
2014-04-14,115.10576435293348
2014-04-15,114.92410541874779
2014-04-16,114.92100036134792
2014-04-17,114.82872961173518
2014-04-18,114.73653294685202
2014-04-19,114.64441030721531
2014-04-20,114.55236163338984
2014-04-21,114.18944254778437
2014-04-22,114.19475012409558
2014-04-23,114.17972507014612
2014-04-24,114.1931746041506
2014-04-25,114.19450129363442
2014-04-26,114.1028138544119
2014-04-27,114.01120003157558
2014-04-28,114.04093299827237
2014-04-29,113.62627093135666
2014-04-30,114.04475122002759
2014-05-01,113.94908424727846
2014-05-02,113.85349752521671
2014-05-03,113.75799098652372
2014-05-04,113.66256456393715
2014-05-05,113.60214660643818
2014-05-06,113.91791221092579
2014-05-07,113.7221748945944
2014-05-08,113.118334494769
2014-05-09,112.2659049105165
2014-05-10,112.1717301313106
2014-05-11,112.07763435105863
2014-05-12,112.10014677987543
2014-05-13,111.6568469593245
2014-05-14,111.82893238707636
2014-05-15,112.08345758993542
2014-05-16,111.82615025012501
2014-05-17,111.73234436117201
2014-05-18,111.63861716172752
2014-05-19,111.70871320270884
2014-05-20,111.5262816724608
2014-05-21,111.20809485639444
2014-05-22,110.97407729173632
2014-05-23,110.78908897201956
2014-05-24,110.69615302676829
2014-05-25,110.60329504126913
2014-05-26,110.64333483262251
2014-05-27,110.40828114071873
2014-05-28,110.14600692986788
2014-05-29,110.12391931631228
2014-05-30,110.42346606695318
2014-05-31,110.33083682618515
2014-06-01,110.25962119742569
2014-06-02,109.93333291341172
2014-06-03,110.23279091206312
2014-06-04,110.10900133291551
2014-06-05,110.80177373435338
2014-06-06,110.56811890006814
2014-06-07,110.49675011202363
2014-06-08,110.42542739063879
2014-06-09,109.92532381363344
2014-06-10,109.46624909096195
2014-06-11,109.33365989974602
2014-06-12,109.47301893537814
2014-06-13,109.23020259323492
2014-06-14,109.15969739467958
2014-06-15,109.08923770535984
2014-06-16,109.26312612787129
2014-06-17,108.98334531533298
2014-06-18,109.34469450378784
2014-06-19,109.37862239265066
2014-06-20,109.30802139305149
2014-06-21,109.23746596452496
2014-06-22,109.16695607765611
2014-06-23,109.07243691287493
2014-06-24,109.06613825040195
2014-06-25,109.2227973396335
2014-06-26,108.96018178321393
2014-06-27,109.15383991280306
2014-06-28,109.08338400433253
2014-06-29,109.01297357328217
2014-06-30,109.33928874470767
2014-07-01,109.1903129967077
2014-07-02,108.91927845660587
2014-07-03,108.4410893648942
2014-07-04,108.23436950131745
2014-07-05,108.13929617613206
2014-07-06,108.04430636357962
2014-07-07,108.06330367542697
2014-07-08,108.05580262864862
2014-07-09,107.96088615702492
2014-07-10,107.81858919676296
2014-07-11,107.82170086873144
2014-07-12,107.72699003264522
2014-07-13,107.6323623907806
2014-07-14,107.59576362541719
2014-07-15,107.14588826875595
2014-07-16,106.74908478760901
2014-07-17,106.69725610210965
2014-07-18,106.67947272545422
2014-07-19,106.58576522526036
2014-07-20,106.49214003795544
2014-07-21,106.34354163738891
2014-07-22,105.91146772830065
2014-07-23,105.81015061844515
2014-07-24,105.83415109856656
2014-07-25,105.5050728490457
2014-07-26,105.41239694447027
2014-07-27,105.31980244662786
2014-07-28,105.35937074144331
2014-07-29,105.14234193489418
2014-07-30,104.89876125119804
2014-07-31,105.07767139168642
2014-08-01,105.57836881205245
2014-08-02,105.50157857269312
2014-08-03,105.42484418512363
2014-08-04,105.59220499664043
2014-08-05,105.2161867153052
2014-08-06,105.23103803049904
2014-08-07,104.9815728858822
2014-08-08,105.36269681860901
2014-08-09,105.28606344380621
2014-08-10,105.209485806701
2014-08-11,104.94482425662683
2014-08-12,104.73231829706621
2014-08-13,104.67662412487385
2014-08-14,104.61975447466196
2014-08-15,104.79765367594312
2014-08-16,104.72143127356449
2014-08-17,104.64526430997122
2014-08-18,104.569152744841
2014-08-19,103.98621146709326
2014-08-20,104.13162461872494
2014-08-21,104.90865643199487
2014-08-22,104.61740249593257
2014-08-23,104.54131119551559
2014-08-24,104.46527523852964
2014-08-25,104.04232910944401
2014-08-26,103.76624273228106
2014-08-27,103.88094835216316
