indice_tiempo,tipo_cambio_real_multilateral_actual
2009-07-10,146.4263485526492
2009-07-11,146.38800780822368
2009-07-12,146.3496771030616
2009-07-13,147.58539015104043
2009-07-14,147.4785681678517
2009-07-15,149.2593754130767
2009-07-16,149.3213483056194
2009-07-17,149.68410825694187
2009-07-18,149.64491449027375
2009-07-19,149.6057309862271
2009-07-20,150.4855073347427
2009-07-21,150.19107381743126
2009-07-22,150.5588296549071
2009-07-23,150.64213162491518
2009-07-24,150.59834880520432
2009-07-25,150.55891565086068
2009-07-26,150.51949282182068
2009-07-27,150.7432274327193
2009-07-28,150.57165427332134
2009-07-29,149.88469239208817
2009-07-30,151.0492178804731
2009-07-31,152.00650773137716
2009-08-01,151.93414462280927
2009-08-02,151.8618159628947
2009-08-03,153.0333312245316
2009-08-04,152.8485550993677
2009-08-05,153.3263332333795
2009-08-06,152.45720501218034
2009-08-07,152.25548121693217
2009-08-08,152.1829995838641
2009-08-09,152.11055245587312
2009-08-10,151.09680673339898
2009-08-11,151.37931943861403
2009-08-12,151.86266809527888
2009-08-13,152.2181702527756
2009-08-14,151.46384208830497
2009-08-15,151.39173731718222
2009-08-16,151.31966687173045
2009-08-17,151.24763073560894
2009-08-18,151.14253240260882
2009-08-19,152.15396177168816
2009-08-20,151.9702757298373
2009-08-21,152.41199324444938
2009-08-22,152.33943710340782
2009-08-23,152.26691550291315
2009-08-24,151.91889354326383
2009-08-25,151.3304682671723
2009-08-26,150.55560337073817
2009-08-27,150.43903616782512
2009-08-28,150.66773800633683
2009-08-29,150.59601222271255
2009-08-30,150.52432058434118
2009-08-31,150.18734015059945
2009-09-01,148.75542306925556
2009-09-02,149.26743534157882
2009-09-03,149.80469397387694
2009-09-04,150.8173265188063
2009-09-05,150.73954067413212
2009-09-06,150.66179494844005
2009-09-07,150.67241909413082
2009-09-08,151.63567601867166
2009-09-09,151.32723520163825
2009-09-10,152.09692212132953
2009-09-11,151.98692026736887
2009-09-12,151.90853119069362
2009-09-13,151.83018254412477
2009-09-14,151.3590394482417
2009-09-15,151.40017672156299
2009-09-16,151.62147030459974
2009-09-17,151.39771800446368
2009-09-18,151.68017644152928
2009-09-19,151.60194557166062
2009-09-20,151.52375505030113
2009-09-21,150.89264556752286
2009-09-22,151.71955465978002
2009-09-23,152.10059354718737
2009-09-24,150.7955613604842
2009-09-25,151.12353937467626
2009-09-26,151.0455955970497
2009-09-27,150.96769201986112
2009-09-28,151.048629960589
2009-09-29,150.98140552153131
2009-09-30,151.7101350940765
2009-10-01,150.6905663916045
2009-10-02,151.22367154430842
2009-10-03,151.1468710555601
2009-10-04,151.07010957072572
2009-10-05,151.24288659814204
2009-10-06,151.5191519810599
2009-10-07,151.30743296422398
2009-10-08,152.18446020043376
2009-10-09,151.72297268660532
2009-10-10,151.64591862266363
2009-10-11,151.56890369141666
2009-10-12,151.4919278729904
2009-10-13,151.83989019246306
2009-10-14,152.9462083318671
2009-10-15,152.71370822008208
2009-10-16,152.53408032222754
2009-10-17,152.45661432897472
2009-10-18,152.37918767761914
2009-10-19,152.50894905685954
2009-10-20,151.0935618383987
2009-10-21,152.2307568958255
2009-10-22,152.27359279505197
2009-10-23,152.19999685446027
2009-10-24,152.12270052891452
2009-10-25,152.04544345909852
2009-10-26,151.05053743790072
2009-10-27,150.57668392860575
2009-10-28,149.9023231543434
2009-10-29,150.9583419200311
2009-10-30,149.76133812137456
2009-10-31,149.68528029361616
2009-11-01,149.64013973065906
2009-11-02,149.50516818860942
2009-11-03,149.6777294429804
2009-11-04,150.53068465149298
2009-11-05,150.70842940821203
2009-11-06,150.66298029436115
2009-11-07,150.61754488659128
2009-11-08,150.57212318076915
2009-11-09,151.8724947637741
2009-11-10,151.31585507328688
2009-11-11,151.20358332153916
2009-11-12,150.3647614858231
2009-11-13,151.19204236325638
2009-11-14,151.14644740633386
2009-11-15,151.10086619947438
2009-11-16,151.63342861320825
2009-11-17,150.97307805363732
2009-11-18,151.25519156503188
2009-11-19,150.07307090327404
2009-11-20,149.6081373752969
2009-11-21,149.56302007631575
2009-11-22,149.51791638335033
2009-11-23,150.19506104071652
2009-11-24,150.0330865313939
2009-11-25,150.80262964194932
2009-11-26,150.8093733237278
2009-11-27,149.9150061057299
2009-11-28,149.86979626440115
2009-11-29,149.82460005699605
2009-11-30,149.58506221717548
2009-12-01,150.76515846057526
2009-12-02,150.43341222192106
2009-12-03,150.93432595503697
2009-12-04,149.58417721525637
2009-12-05,149.45176521446697
2009-12-06,149.31947042485774
2009-12-07,148.93660511267194
2009-12-08,148.80476634308485
2009-12-09,146.61675538995942
2009-12-10,146.8199117929023
2009-12-11,147.00167665616084
2009-12-12,146.8715506863704
2009-12-13,146.74153990416417
2009-12-14,147.3258096954412
2009-12-15,146.65390974648275
2009-12-16,146.55209449891763
2009-12-17,144.92998126631718
2009-12-18,144.7932591733719
2009-12-19,144.66508809602345
2009-12-20,144.5370304757873
2009-12-21,144.12056911225017
2009-12-22,143.54347025731698
2009-12-23,144.15064675665462
2009-12-24,143.83718425391982
2009-12-25,143.70985949464685
2009-12-26,143.5826474433249
2009-12-27,143.45554800018502
2009-12-28,144.23642737586252
2009-12-29,144.9137629802675
2009-12-30,143.74323785349532
2009-12-31,143.61520009340978
2010-01-01,143.53079140943763
2010-01-02,143.44643233599362
2010-01-03,143.36212284391962
2010-01-04,144.16174847655634
2010-01-05,143.84616874746627
2010-01-06,144.3049086811764
2010-01-07,143.15446505342447
2010-01-08,143.79970155530594
2010-01-09,143.71518443207682
2010-01-10,143.63071698311018
2010-01-11,143.5702571693264
2010-01-12,143.24862315552025
2010-01-13,142.7960370965279
2010-01-14,142.5864563133806
2010-01-15,142.0846411258903
2010-01-16,142.0011320156966
2010-01-17,141.91767198731378
2010-01-18,141.91372225647473
2010-01-19,141.71072254540258
2010-01-20,140.65255310807808
2010-01-21,140.27632109195508
2010-01-22,139.7681276448763
2010-01-23,139.68598004693342
2010-01-24,139.6038807305836
2010-01-25,139.31969414380922
2010-01-26,139.04795257612415
2010-01-27,137.8616538592625
2010-01-28,137.52246420369977
2010-01-29,137.36306753152522
2010-01-30,137.2823334884074
2010-01-31,137.201646896077
2010-02-01,137.73386610015066
2010-02-02,138.47603744942577
2010-02-03,137.6007480594793
2010-02-04,136.22690731975078
2010-02-05,135.6865937664125
2010-02-06,135.51280479214384
2010-02-07,135.33923840882346
2010-02-08,135.60925132954856
2010-02-09,136.43165542902858
2010-02-10,136.23793094286623
2010-02-11,136.05224861166695
2010-02-12,135.72713788826277
2010-02-13,135.55329698460918
2010-02-14,135.37967873841572
2010-02-15,135.48575894762268
2010-02-16,135.68501625430608
2010-02-17,135.71672054877195
2010-02-18,135.70394103293515
2010-02-19,135.94630251272986
2010-02-20,135.7721809004652
2010-02-21,135.59828230519545
2010-02-22,135.65717220121243
2010-02-23,134.64353555439595
2010-02-24,134.69799719118893
2010-02-25,134.04286421242728
2010-02-26,134.97477283394218
2010-02-27,134.8018955682387
2010-02-28,134.62923972575652
2010-03-01,134.52540505575178
2010-03-02,134.98221903554486
2010-03-03,135.30698606360278
2010-03-04,134.67067812401714
2010-03-05,135.1572897327955
2010-03-06,135.05670677064944
2010-03-07,134.95619866153058
2010-03-08,134.59599960649658
2010-03-09,134.81379173411358
2010-03-10,134.76548912106074
2010-03-11,134.73573433464034
2010-03-12,135.16955701659055
2010-03-13,135.06896492523109
2010-03-14,134.9684476936927
2010-03-15,134.73427529125485
2010-03-16,134.58430053936698
2010-03-17,134.80080707354637
2010-03-18,133.72726450675341
2010-03-19,133.0664939473694
2010-03-20,132.96746693854084
2010-03-21,132.8685136248115
2010-03-22,132.68430015604514
2010-03-23,132.9373249736345
2010-03-24,132.83839409131176
2010-03-25,131.6396611196895
2010-03-26,131.18821389084871
2010-03-27,131.0905846828505
2010-03-28,130.99302812971956
2010-03-29,131.96255471759062
2010-03-30,132.15726622472332
2010-03-31,132.96335468528554
2010-04-01,132.91932593098412
2010-04-02,132.8753117561223
2010-04-03,132.8313121558724
2010-04-04,132.78732712540824
2010-04-05,133.34576516286876
2010-04-06,133.13896025946264
2010-04-07,132.7519687265517
2010-04-08,132.42199374214795
2010-04-09,132.77819967350996
2010-04-10,132.73423223042124
2010-04-11,132.69027934646988
2010-04-12,133.39662540062417
2010-04-13,133.41875227574792
2010-04-14,133.74474222652182
2010-04-15,133.58088352156028
2010-04-16,132.40969093446975
2010-04-17,132.36584551733895
2010-04-18,132.32201461893857
2010-04-19,132.26128961729376
2010-04-20,132.49568044940528
2010-04-21,132.47767247833372
2010-04-22,131.9114175498984
2010-04-23,131.9805129227311
2010-04-24,131.9368096212477
2010-04-25,131.8931207914353
2010-04-26,132.34237026252077
2010-04-27,131.55425786392703
2010-04-28,131.56882203987476
2010-04-29,132.74794230866587
2010-04-30,132.84788726173952
2010-05-01,132.79156737407044
2010-05-02,132.73536120693404
2010-05-03,132.4528840405579
2010-05-04,131.39939974214235
2010-05-05,130.1452920538386
2010-05-06,127.45250277390079
2010-05-07,128.0935267200087
2010-05-08,128.03930907415742
2010-05-09,127.98511437679701
2010-05-10,129.74448977179136
2010-05-11,129.82003546229825
2010-05-12,129.6005250277259
2010-05-13,129.46965053032451
2010-05-14,128.0078200372601
2010-05-15,127.9536386681411
2010-05-16,127.89948023215818
2010-05-17,127.31503511614956
2010-05-18,127.48322142324707
2010-05-19,126.72029863483067
2010-05-20,125.85451423890561
2010-05-21,126.53721844300594
2010-05-22,126.48365952966957
2010-05-23,126.43012328600487
2010-05-24,126.37660970241659
2010-05-25,126.32311876931342
2010-05-26,125.9755347339462
2010-05-27,127.16832488991993
2010-05-28,126.96983864362237
2010-05-29,126.91609661682644
2010-05-30,126.86237733720793
2010-05-31,127.34364980972109
2010-06-01,127.0749399991414
2010-06-02,126.37142864995572
2010-06-03,126.58288522442626
2010-06-04,125.28004095379693
2010-06-05,125.23500880062521
2010-06-06,125.18999283434809
2010-06-07,124.39437337547031
2010-06-08,124.2574317807208
2010-06-09,125.1065974351048
2010-06-10,126.15124115914571
2010-06-11,126.05104706735632
2010-06-12,126.005737774545
2010-06-13,125.96044476824665
2010-06-14,126.47784637510227
2010-06-15,127.38776263296832
2010-06-16,127.53535726917255
2010-06-17,127.7602700137567
2010-06-18,127.8034471711028
2010-06-19,127.7575079746828
2010-06-20,127.71158529119585
2010-06-21,127.66567911470635
2010-06-22,127.75796649243813
2010-06-23,126.71620368297188
2010-06-24,127.42552925336815
2010-06-25,127.59082682488214
2010-06-26,127.544964055257
2010-06-27,127.49911777109327
2010-06-28,127.17524115260099
2010-06-29,126.13337817348804
2010-06-30,126.57936446012232
2010-07-01,127.05870942476322
2010-07-02,127.6444029703156
2010-07-03,127.59520633195196
2010-07-04,127.54602865493071
2010-07-05,127.54759638703234
2010-07-06,127.83742582167801
2010-07-07,128.21799517396187
2010-07-08,128.07009809614516
2010-07-09,128.020737386591
2010-07-10,127.97139570161544
2010-07-11,127.922073033886
2010-07-12,127.82982854699274
2010-07-13,128.2511238626513
2010-07-14,128.12535915948644
2010-07-15,128.1398417339236
2010-07-16,127.88940595765246
2010-07-17,127.84011489036686
2010-07-18,127.79084282081837
2010-07-19,127.50794218097134
2010-07-20,127.94085685660559
2010-07-21,127.7155679608508
2010-07-22,128.24274878679185
2010-07-23,128.12456302916686
2010-07-24,128.07518132776698
2010-07-25,128.02581865903636
2010-07-26,128.21065542487108
2010-07-27,128.02303400370744
2010-07-28,128.1588795586917
2010-07-29,128.40679713039395
2010-07-30,128.58081768714987
2010-07-31,128.53126013632078
2010-08-01,128.49934617780912
2010-08-02,129.08674822612934
2010-08-03,128.76946370113797
2010-08-04,128.51333167204322
2010-08-05,128.76903163036854
2010-08-06,128.7218297276177
2010-08-07,128.6898684512005
2010-08-08,128.65791511068036
2010-08-09,128.81810097106623
2010-08-10,128.15163554229622
2010-08-11,127.43644877248106
2010-08-12,127.15475102360477
2010-08-13,127.12912440129948
2010-08-14,127.0975585892359
2010-08-15,127.06600061487666
2010-08-16,127.0344504762757
2010-08-17,127.98764400047716
2010-08-18,128.0095907223946
2010-08-19,127.43571356609974
2010-08-20,127.26591036158165
2010-08-21,127.23431058594021
2010-08-22,127.20271865643612
2010-08-23,126.98313743158464
2010-08-24,126.93969172079588
2010-08-25,126.94658316048479
2010-08-26,127.17411885289584
2010-08-27,127.44466988947245
2010-08-28,127.4130257283317
2010-08-29,127.38138942434915
2010-08-30,127.13502385461511
2010-08-31,127.30198477527391
2010-09-01,127.9239769779172
2010-09-02,128.02397038082486
2010-09-03,128.38168445250375
2010-09-04,128.31688249808764
2010-09-05,128.25211325311378
2010-09-06,128.1098508425597
2010-09-07,127.67716544794598
2010-09-08,127.90390215069237
2010-09-09,127.67850424101117
2010-09-10,127.87373915078295
2010-09-11,127.8091935868981
2010-09-12,127.74468060303988
2010-09-13,128.25026961582745
2010-09-14,128.95671698885602
2010-09-15,128.40684076582482
2010-09-16,128.54716543259096
2010-09-17,128.58466533562586
2010-09-18,128.51976092455487
2010-09-19,128.45488927464217
2010-09-20,128.18275506256498
2010-09-21,128.3456793580589
2010-09-22,129.12694474168316
2010-09-23,129.22434750025346
2010-09-24,129.91735641171522
2010-09-25,129.85177931133708
2010-09-26,129.78623531166406
2010-09-27,130.19630414394544
2010-09-28,130.47635812285802
2010-09-29,130.29840930295904
2010-09-30,130.3471797256861
2010-10-01,131.07536961352542
2010-10-02,130.95713876695413
2010-10-03,130.83901456538499
2010-10-04,130.22288310264835
2010-10-05,130.94416051588152
2010-10-06,130.8097643727015
2010-10-07,130.47037824957266
2010-10-08,130.8237977612527
2010-10-09,130.70579383414884
2010-10-10,130.58789634736434
2010-10-11,130.4701052048893
2010-10-12,130.30083374917993
2010-10-13,130.86003917789594
2010-10-14,130.6619799110799
2010-10-15,130.47078598579344
2010-10-16,130.35310047763576
2010-10-17,130.23552112258142
2010-10-18,130.03136790124324
2010-10-19,128.84611899140123
2010-10-20,129.53045803305784
2010-10-21,128.52277143803101
2010-10-22,128.1639787602195
2010-10-23,128.04837400737048
2010-10-24,127.93287353076977
2010-10-25,127.97161144893333
2010-10-26,127.58052054815808
2010-10-27,127.46544207845858
2010-10-28,127.23734973090966
2010-10-29,127.5058909280944
2010-10-30,127.3908797748037
2010-10-31,127.27597236233066
2010-11-01,127.0713394186592
2010-11-02,127.71399448642862
2010-11-03,127.47727713570566
2010-11-04,128.62516340121869
2010-11-05,128.35537797197838
2010-11-06,128.29616045605192
2010-11-07,128.2369702604781
2010-11-08,127.39123762966696
2010-11-09,127.270627227472
2010-11-10,126.48362081745188
2010-11-11,126.19322400204943
2010-11-12,125.95130829734036
2010-11-13,125.89319991323595
2010-11-14,125.83511833777969
2010-11-15,125.80372387788263
2010-11-16,124.92276379714548
2010-11-17,125.38654496081257
2010-11-18,125.89283673963705
2010-11-19,125.75978784477935
2010-11-20,125.7017678197732
2010-11-21,125.64377456265017
2010-11-22,125.58580806106069
2010-11-23,124.48224617273512
2010-11-24,124.74460642937157
2010-11-25,124.7977152968793
2010-11-26,124.26379623232992
2010-11-27,124.20646639193878
2010-11-28,124.14916300101002
2010-11-29,123.99332047362188
2010-11-30,124.23542473037908
2010-12-01,124.50290067753737
2010-12-02,124.73417640037407
2010-12-03,125.56768837910086
2010-12-04,125.52632209672863
2010-12-05,125.48496944182169
2010-12-06,125.45689765548764
2010-12-07,125.46144199148115
2010-12-08,125.42011071029535
2010-12-09,124.3036547199836
2010-12-10,124.12772364714377
2010-12-11,124.08683173830244
2010-12-12,124.04595330065158
2010-12-13,124.68380173592837
2010-12-14,125.01084285347544
2010-12-15,124.40263012694605
2010-12-16,124.25865354721084
2010-12-17,123.65612263023607
2010-12-18,123.61538608286621
2010-12-19,123.57466295550545
2010-12-20,123.66404464534315
2010-12-21,123.97670416427265
2010-12-22,123.92603912891896
2010-12-23,124.09215325637466
2010-12-24,124.05127306563415
2010-12-25,124.0104063422238
2010-12-26,123.96955308170692
2010-12-27,124.36349694385872
2010-12-28,124.2998119280025
2010-12-29,124.6520543542248
2010-12-30,125.20863459264221
2010-12-31,125.46063058287842
2011-01-01,125.43723417128716
2011-01-02,125.41384212275446
2011-01-03,125.71359310881981
2011-01-04,124.87358379570786
2011-01-05,123.99897949363356
2011-01-06,123.35138878062617
2011-01-07,123.26235240461278
2011-01-08,123.23936593692837
2011-01-09,123.21638375585444
2011-01-10,123.17365540721998
2011-01-11,123.29351875703092
2011-01-12,123.92801437347822
2011-01-13,124.69049911481942
2011-01-14,124.2472660099398
2011-01-15,124.2240958715374
2011-01-16,124.20093005399721
2011-01-17,124.22136927646922
2011-01-18,124.60288135120096
2011-01-19,124.91759966086865
2011-01-20,124.81722445627558
2011-01-21,125.05705721866043
2011-01-22,125.033736067081
2011-01-23,125.01041926452528
2011-01-24,125.22523789291736
2011-01-25,125.33843245236812
2011-01-26,125.48107564976809
2011-01-27,125.45139687620576
2011-01-28,125.25686414161999
2011-01-29,125.23350572922823
2011-01-30,125.21015167280876
2011-01-31,125.87495552211901
2011-02-01,126.6448362323155
2011-02-02,126.68275463809336
2011-02-03,126.27975776135315
2011-02-04,125.99918856476171
2011-02-05,125.98741620870578
2011-02-06,125.97564495256461
2011-02-07,125.92698684965308
2011-02-08,126.43503503475785
2011-02-09,126.57713651384779
2011-02-10,126.21710246873171
2011-02-11,126.12485958504705
2011-02-12,126.11307548729648
2011-02-13,126.10129249055773
2011-02-14,126.09861312128392
2011-02-15,126.10292709882879
2011-02-16,126.05963983354398
2011-02-17,126.5423757404176
2011-02-18,126.76071405095895
2011-02-19,126.74887054405457
2011-02-20,126.7370281437127
2011-02-21,126.7070872415586
2011-02-22,126.50278281627148
2011-02-23,126.53978380090606
2011-02-24,126.89432761579485
2011-02-25,126.96239767102301
2011-02-26,126.95053532041487
2011-02-27,126.93867407812981
2011-02-28,127.0889881358632
2011-03-01,127.0258537310614
2011-03-02,127.1622856599303
2011-03-03,127.30946200566264
2011-03-04,127.69059347763864
2011-03-05,127.60561348360523
2011-03-06,127.52069004502506
2011-03-07,127.43582312425958
2011-03-08,127.35101268369542
2011-03-09,126.89095160147377
2011-03-10,126.26770154655549
2011-03-11,126.17450993007559
2011-03-12,126.09053891225037
2011-03-13,126.00662377838958
2011-03-14,126.20714194359016
2011-03-15,126.12844690905493
2011-03-16,126.04791777970374
2011-03-17,125.64808520701736
2011-03-18,126.32685762881876
2011-03-19,126.24278522132826
2011-03-20,126.15876876527858
2011-03-21,126.52351085753632
2011-03-22,126.41065086509238
2011-03-23,126.27868655368357
2011-03-24,126.19464620476187
2011-03-25,126.11066178594558
2011-03-26,126.02673326001232
2011-03-27,125.94286058976459
2011-03-28,125.76881387417707
2011-03-29,125.9644459106712
2011-03-30,126.68866801861368
2011-03-31,127.14108791029156
2011-04-01,127.43571718587485
2011-04-02,127.34865543939837
2011-04-03,127.26165317191138
2011-04-04,127.15677339819428
2011-04-05,127.32913810966122
2011-04-06,127.37003524622564
2011-04-07,128.00880936442329
2011-04-08,128.59351671459524
2011-04-09,128.50566398069958
2011-04-10,128.41787126618163
2011-04-11,128.0754516765755
2011-04-12,127.926591728596
2011-04-13,127.78316523514654
2011-04-14,128.46878044712645
2011-04-15,128.61380395937482
2011-04-16,128.52593736560542
2011-04-17,128.43813080068244
2011-04-18,127.6105227530255
2011-04-19,128.25090093693194
2011-04-20,128.6399520266827
2011-04-21,128.55206756903283
2011-04-22,128.46424315243374
2011-04-23,128.37647873586658
2011-04-24,128.28877427834036
2011-04-25,128.567814222749
2011-04-26,128.9929870784677
2011-04-27,129.13515399270378
2011-04-28,128.53085652408043
2011-04-29,129.13446633478625
2011-04-30,129.046244034024
2011-05-01,128.98930612746693
2011-05-02,128.8285259465433
2011-05-03,128.10086953694258
2011-05-04,127.69926620076927
2011-05-05,126.50287420453104
2011-05-06,126.54603687311901
2011-05-07,126.49022194879021
2011-05-08,126.43443164242537
2011-05-09,126.16506187882321
2011-05-10,126.35996776010046
2011-05-11,125.54333906200804
2011-05-12,125.68210644494324
2011-05-13,124.85060657452873
2011-05-14,124.79553944377888
2011-05-15,124.74049660116808
2011-05-16,124.91208194906936
2011-05-17,125.05810004214308
2011-05-18,125.51563975777695
2011-05-19,125.56294901285031
2011-05-20,125.47064742584296
2011-05-21,125.4153068172818
2011-05-22,125.3599906174809
2011-05-23,124.16772132895123
2011-05-24,124.38352308140436
2011-05-25,124.32866196445364
2011-05-26,124.68915416803877
2011-05-27,125.6251920691245
2011-05-28,125.5697832964565
2011-05-29,125.51439896261358
2011-05-30,125.62311304110716
2011-05-31,126.29837852574472
2011-06-01,126.08226070537614
2011-06-02,126.48546736315045
2011-06-03,126.86427790599484
2011-06-04,126.80700789806431
2011-06-05,126.74976374338314
2011-06-06,126.34564436597721
2011-06-07,126.66195819592016
2011-06-08,126.22251314269724
2011-06-09,125.94774656106851
2011-06-10,125.06146318519473
2011-06-11,125.00500701718084
2011-06-12,124.9485763350267
2011-06-13,125.39691677373236
2011-06-14,125.7580795043009
2011-06-15,124.47756816644731
2011-06-16,123.957406732648
2011-06-17,124.62974813949016
2011-06-18,124.57348685946604
2011-06-19,124.51725097732387
2011-06-20,124.46104048159829
2011-06-21,125.07689973987196
2011-06-22,125.14477236916026
2011-06-23,124.43024090807415
2011-06-24,124.14851802730058
2011-06-25,124.09247398772264
2011-06-26,124.03645524795841
2011-06-27,124.22434239581123
2011-06-28,124.95936849602158
2011-06-29,125.6425402147376
2011-06-30,126.13583921938108
2011-07-01,126.25594907706659
2011-07-02,126.1992224711127
2011-07-03,126.14252135233656
2011-07-04,126.27827213919343
2011-07-05,125.97359812339536
2011-07-06,125.57982221252651
2011-07-07,125.96413981559816
2011-07-08,125.48923855679622
2011-07-09,125.43285643271334
2011-07-10,125.37649964103308
2011-07-11,124.36550719826784
2011-07-12,124.38951590323812
2011-07-13,124.79182552480705
2011-07-14,124.86806700581607
2011-07-15,124.7769956790028
2011-07-16,124.72093356456196
2011-07-17,124.66489663874388
2011-07-18,124.42224921958412
2011-07-19,125.27921424661056
2011-07-20,125.4700475439292
2011-07-21,126.13391607138563
2011-07-22,126.12459875321842
2011-07-23,126.06793116276532
2011-07-24,126.01128903297442
2011-07-25,126.25445078094786
2011-07-26,126.7719021401083
2011-07-27,125.50129065861259
2011-07-28,125.51127536540581
2011-07-29,126.03854029055263
2011-07-30,125.98191136603592
2011-07-31,125.92530788480892
2011-08-01,125.38116942588582
2011-08-02,125.03687792196851
2011-08-03,125.48108186264928
2011-08-04,124.29405547306419
2011-08-05,124.36274655648589
2011-08-06,124.28352029673894
2011-08-07,124.20434450870009
2011-08-08,123.09196275684984
2011-08-09,122.33999431742805
2011-08-10,122.91209254265804
2011-08-11,122.25047060487684
2011-08-12,122.84246743957956
2011-08-13,122.76420968552696
2011-08-14,122.68600178618831
2011-08-15,123.62482286226236
2011-08-16,123.6644011031653
2011-08-17,124.05039796848499
2011-08-18,123.03453728720051
2011-08-19,123.54831776899474
2011-08-20,123.46961034747268
2011-08-21,123.39095306712872
2011-08-22,123.31234589601999
2011-08-23,123.30833916515232
2011-08-24,123.14803737862104
2011-08-25,122.95725403565807
2011-08-26,123.18616482115496
2011-08-27,123.107688111999
2011-08-28,123.02926139704401
2011-08-29,123.2862513256555
2011-08-30,123.56632962918276
2011-08-31,123.52278226754268
2011-09-01,123.5514162071995
2011-09-02,121.63304897213541
2011-09-03,121.56262457200745
2011-09-04,121.4922409469498
2011-09-05,121.2026239425122
2011-09-06,120.46075447204453
2011-09-07,120.51562959023678
2011-09-08,120.01839938291089
2011-09-09,118.80443573667792
2011-09-10,118.73564907721322
2011-09-11,118.6669022445824
2011-09-12,117.41444392702559
2011-09-13,117.64764632662344
2011-09-14,117.21132489457857
2011-09-15,117.75406284829208
2011-09-16,117.33488788584192
2011-09-17,117.26695208086723
2011-09-18,117.19905561008959
2011-09-19,114.82719963461521
2011-09-20,114.20773500671406
2011-09-21,113.02525571334812
2011-09-22,111.1401785372476
2011-09-23,112.24872564570086
2011-09-24,112.183734681193
2011-09-25,112.11878134584705
2011-09-26,111.91168689588005
2011-09-27,113.55571328519429
2011-09-28,112.50126948365252
2011-09-29,112.40821038189556
2011-09-30,111.06495350630155
2011-10-01,111.03004139642424
2011-10-02,110.99496100328716
2011-10-03,109.8429246784984
2011-10-04,109.89864288245413
2011-10-05,111.63961793141534
2011-10-06,112.99043392664105
2011-10-07,113.25800046055544
2011-10-08,113.22221613469091
2011-10-09,113.1864431150297
2011-10-10,113.15068139799958
2011-10-11,114.21224973869671
2011-10-12,114.16993939779259
2011-10-13,114.61844216382592
2011-10-14,115.34342743503107
2011-10-15,115.30698421003255
2011-10-16,115.27055249941922
2011-10-17,112.61855762980129
2011-10-18,114.25646376940149
2011-10-19,114.42101358945101
2011-10-20,113.63266083463742
2011-10-21,114.08509505617307
2011-10-22,114.04904940640736
2011-10-23,114.01301514541123
2011-10-24,115.13095233010729
2011-10-25,114.78317085207384
2011-10-26,114.84579443221584
2011-10-27,117.12102434443672
2011-10-28,117.71728689276527
2011-10-29,117.68009363721666
2011-10-30,117.64291213302842
2011-10-31,116.79922797156685
2011-11-01,115.02086552764489
2011-11-02,114.99454302116486
2011-11-03,115.45329506868984
2011-11-04,115.37621329601832
2011-11-05,115.33171933869309
2011-11-06,115.28724254012337
2011-11-07,114.93421483796257
2011-11-08,115.21843497165692
2011-11-09,114.32375732065428
2011-11-10,114.24752336007171
2011-11-11,115.26752162026688
2011-11-12,115.223069579058
2011-11-13,115.17863468044007
2011-11-14,114.37874336494549
2011-11-15,113.73623911359596
2011-11-16,113.37849646782236
2011-11-17,112.87817412662241
2011-11-18,112.81163581500631
2011-11-19,112.76813086744086
2011-11-20,112.72464269722686
2011-11-21,111.86172767836081
2011-11-22,112.03397520840021
2011-11-23,110.38217259047228
2011-11-24,109.68893964750114
2011-11-25,109.31214988039095
2011-11-26,109.26999448290505
2011-11-27,109.22785534232695
2011-11-28,109.18573245238726
2011-11-29,110.8166928347292
2011-11-30,112.15304875526705
2011-12-01,112.23742337186312
2011-12-02,112.4472267642835
2011-12-03,112.39683667593408
2011-12-04,112.3464691684973
2011-12-05,112.77896584856528
2011-12-06,112.15753549830393
2011-12-07,112.25774276386908
2011-12-08,112.20743758748944
2011-12-09,112.15715495397151
2011-12-10,112.10689485321336
2011-12-11,112.05665727511749
2011-12-12,110.35996965508795
2011-12-13,109.64882521068459
2011-12-14,108.8876858940257
2011-12-15,109.30528866022007
2011-12-16,109.58659627455334
2011-12-17,109.53748809797052
2011-12-18,109.48840192784736
2011-12-19,109.24185220254074
2011-12-20,109.946051307537
2011-12-21,109.59666689785077
2011-12-22,109.68616663211037
2011-12-23,109.35595755110128
2011-12-24,109.30695272882951
2011-12-25,109.25796986670204
2011-12-26,109.209008954878
2011-12-27,109.35349101054831
2011-12-28,108.72014871958572
2011-12-29,109.0020812289646
2011-12-30,109.1284668452874
2011-12-31,109.07956396663036
2012-01-01,109.0533107431978
2012-01-02,109.02706383838002
2012-01-03,110.11499183824905
2012-01-04,110.19897159405079
2012-01-05,109.57256146414976
2012-01-06,109.22883568924892
2012-01-07,109.20254653916119
2012-01-08,109.17626371633492
2012-01-09,109.3329365660315
2012-01-10,110.39396312037316
2012-01-11,110.15668281813223
2012-01-12,110.97133234770888
2012-01-13,110.43924245783137
2012-01-14,110.41266198755324
2012-01-15,110.38608791465148
2012-01-16,110.71819459525135
2012-01-17,111.0024095568124
2012-01-18,111.63503353447678
2012-01-19,111.69831892067438
2012-01-20,111.989332979604
2012-01-21,111.96237943419314
2012-01-22,111.93543237595014
2012-01-23,112.36895223706249
2012-01-24,112.40448676129586
2012-01-25,112.48228732571256
2012-01-26,113.24441323310913
2012-01-27,113.21306025984025
